"dates","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2017-08-04",39.017502,39.349998,38.922501,39.0975,82239600,37.286964
"2017-08-07",39.264999,39.73,39.1675,39.702499,87481200,37.863949
"2017-08-08",39.650002,40.4575,39.567501,40.02,144823600,38.166752
"2017-08-09",39.814999,40.317501,39.7775,40.264999,104526000,38.400398
"2017-08-10",39.974998,40,38.657501,38.830002,163217200,37.177273
"2017-08-11",39.150002,39.642502,39.017502,39.369999,105028400,37.694294
"2017-08-14",39.830002,40.052502,39.6875,39.962502,88490800,38.26157
"2017-08-15",40.165001,40.549999,40.035,40.400002,117862000,38.68045
"2017-08-16",40.485001,40.627499,40.037498,40.237499,110686400,38.524868
"2017-08-17",40.130001,40.177502,39.459999,39.465,111762400,37.785248
"2017-08-18",39.465,39.875,39.18,39.375,109712400,37.699078
"2017-08-21",39.375,39.4725,38.7775,39.302502,105474000,37.629669
"2017-08-22",39.557499,40,39.505001,39.945,86418400,38.244816
"2017-08-23",39.767502,40.1175,39.720001,39.994999,77596400,38.292686
"2017-08-24",40.107498,40.185001,39.637501,39.817501,79275600,38.122749
"2017-08-25",39.912498,40.139999,39.817501,39.965,101920400,38.263977
"2017-08-28",40.035,40.5,39.982498,40.3675,103864000,38.649326
"2017-08-29",40.025002,40.779999,40,40.727501,118067600,38.994011
"2017-08-30",40.950001,40.9725,40.6525,40.837502,109078400,39.099335
"2017-08-31",40.91,41.130001,40.869999,41,107140400,39.254917
"2017-09-01",41.200001,41.235001,40.907501,41.012501,66364400,39.266884
"2017-09-05",40.9375,41.0625,40.139999,40.52,117874000,38.795345
"2017-09-06",40.677502,40.747501,40.130001,40.477501,86606800,38.75465
"2017-09-07",40.522499,40.560001,40.09,40.314999,87714000,38.599068
"2017-09-08",40.215,40.287498,39.6325,39.657501,114446000,37.969559
"2017-09-11",40.125,40.512501,39.9725,40.375,126323200,38.656517
"2017-09-12",40.6525,40.990002,39.692501,40.215,286856000,38.503326
"2017-09-13",39.967499,39.990002,39.477501,39.912498,179629600,38.213703
"2017-09-14",39.747501,39.849998,39.522499,39.57,95042800,37.88578
"2017-09-15",39.6175,40.2425,39.5,39.970001,196458400,38.268757
"2017-09-18",40.0275,40.125,39.5,39.6675,113077600,37.979126
"2017-09-19",39.877499,39.942501,39.610001,39.682499,83242400,37.993488
"2017-09-20",39.474998,39.564999,38.4575,39.017502,211805600,37.356792
"2017-09-21",38.950001,38.950001,38.1875,38.3475,150046800,36.715305
"2017-09-22",37.884998,38.067501,37.639999,37.9725,186581600,36.356277
"2017-09-25",37.497501,37.9575,37.290001,37.637501,177549200,36.035534
"2017-09-26",37.945,38.48,37.922501,38.285,146640000,36.655476
"2017-09-27",38.450001,38.68,38.384998,38.557499,102016800,36.916378
"2017-09-28",38.4725,38.57,38.174999,38.32,88022000,36.688988
"2017-09-29",38.302502,38.532501,38,38.529999,105199200,36.890041
"2017-10-02",38.564999,38.612499,38.18,38.452499,74795200,36.815842
"2017-10-03",38.502499,38.772499,38.477501,38.619999,64921200,36.976215
"2017-10-04",38.407501,38.465,38.115002,38.369999,80655200,36.736858
"2017-10-05",38.544998,38.860001,38.512501,38.8475,85135200,37.194031
"2017-10-06",38.7425,38.872501,38.639999,38.825001,69630400,37.172482
"2017-10-09",38.952499,39.182499,38.872501,38.959999,65051600,37.301739
"2017-10-10",39.014999,39.5,38.775002,38.974998,62468000,37.316097
"2017-10-11",38.9925,39.244999,38.9375,39.137501,67622400,37.471695
"2017-10-12",39.087502,39.342499,38.932499,39,64500400,37.340038
"2017-10-13",39.182499,39.32,39.102501,39.247501,65576800,37.577011
"2017-10-16",39.474998,40,39.412498,39.970001,96486000,38.268757
"2017-10-17",39.945,40.217499,39.807499,40.1175,75989200,38.409981
"2017-10-18",40.105,40.177502,39.900002,39.939999,65496800,38.240032
"2017-10-19",39.1875,39.27,38.755001,38.994999,170336800,37.335255
"2017-10-20",39.1525,39.4375,38.990002,39.0625,95896400,37.399876
"2017-10-23",39.2225,39.422501,38.875,39.0425,87937200,37.38073
"2017-10-24",39.072498,39.355,39.049999,39.275002,71028800,37.603333
"2017-10-25",39.227501,39.387501,38.817501,39.102501,84828400,37.438175
"2017-10-26",39.307499,39.4575,39.195,39.352501,68002000,37.677536
"2017-10-27",39.822498,40.900002,39.674999,40.762501,177816800,39.027523
"2017-10-30",40.9725,42.017502,40.93,41.68,178803200,39.905975
"2017-10-31",41.974998,42.412498,41.735001,42.259998,144187200,40.461285
"2017-11-01",42.467499,42.485001,41.4025,41.7225,134551200,39.946659
"2017-11-02",41.650002,42.125,41.32,42.0275,165573600,40.238678
"2017-11-03",43.5,43.564999,42.779999,43.125,237594400,41.289471
"2017-11-06",43.092499,43.747501,42.93,43.5625,140105200,41.708344
"2017-11-07",43.477501,43.8125,43.400002,43.702499,97446000,41.842384
"2017-11-08",43.665001,44.060001,43.5825,44.060001,97638000,42.184669
"2017-11-09",43.7775,44.025002,43.285,43.970001,117930400,42.098503
"2017-11-10",43.7775,43.845001,43.567501,43.6675,100582000,41.959171
"2017-11-13",43.375,43.625,43.349998,43.4925,67928400,41.791023
"2017-11-14",43.259998,43.369999,42.794998,42.834999,99130000,41.159245
"2017-11-15",42.4925,42.580002,42.095001,42.27,116632400,40.616352
"2017-11-16",42.794998,42.967499,42.575001,42.775002,94550000,41.101593
"2017-11-17",42.759998,42.8475,42.41,42.537498,87598000,40.87339
"2017-11-20",42.572498,42.639999,42.389999,42.494999,65049600,40.832546
"2017-11-21",42.695,43.424999,42.695,43.285,100525200,41.59164
"2017-11-22",43.34,43.75,43.262501,43.740002,102355600,42.028839
"2017-11-24",43.775002,43.875,43.662498,43.7425,56106800,42.031242
"2017-11-27",43.762501,43.77,43.334999,43.522499,82867200,41.819843
"2017-11-28",43.575001,43.717499,42.965,43.267502,105715200,41.574829
"2017-11-29",43.157501,43.23,41.790001,42.369999,166665600,40.712433
"2017-11-30",42.607498,43.035,42.110001,42.962502,166108800,41.281757
"2017-12-01",42.487499,42.9175,42.125,42.762501,159037200,41.089584
"2017-12-04",43.119999,43.154999,42.407501,42.450001,130169600,40.789307
"2017-12-05",42.264999,42.880001,42.099998,42.41,109400800,40.75087
"2017-12-06",41.875,42.549999,41.615002,42.252499,114240000,40.599529
"2017-12-07",42.2575,42.610001,42.227501,42.330002,102693200,40.674004
"2017-12-08",42.622501,42.75,42.205002,42.342499,93420800,40.686008
"2017-12-11",42.299999,43.2225,42.197498,43.1675,141095200,41.478737
"2017-12-12",43.037498,43.0975,42.865002,42.924999,77636800,41.245724
"2017-12-13",43.125,43.384998,43,43.067501,95273600,41.382652
"2017-12-14",43.099998,43.282501,42.912498,43.055,81906000,41.37064
"2017-12-15",43.407501,43.5425,43.115002,43.4925,160677200,41.791023
"2017-12-18",43.720001,44.299999,43.715,44.105,117684400,42.379566
"2017-12-19",43.7575,43.8475,43.522499,43.634998,109745600,41.927948
"2017-12-20",43.717499,43.855,43.3125,43.587502,93902400,41.882305
"2017-12-21",43.5425,44.005001,43.525002,43.752499,83799600,42.040852
"2017-12-22",43.669998,43.855,43.625,43.752499,65397600,42.040852
"2017-12-26",42.700001,42.8675,42.419998,42.642502,132742000,40.974274
"2017-12-27",42.525002,42.695,42.427502,42.650002,85992800,40.981483
"2017-12-28",42.75,42.962502,42.619999,42.77,65920800,41.096786
"2017-12-29",42.630001,42.647499,42.305,42.307499,103999600,40.652374
